1.722192675610816082e+01 1.920276520257129960e+01 9.945434375989702147e+00 1.432981252066110933e+01 1.007576617530856922e+01 5.707381596539553570e+00 6.085230913655623297e+00 7.130589042748062489e+00 5.971544921054759314e+00 4.097776689692020469e+00 3.095628694040855500e+00 9.529518488524065134e+00 1.014995529543698716e+01 1.650685989037635526e+00 -1.412410267913481121e+00 4.609660313218273409e+00 -9.558325737189241167e+00 9.600133425602683790e-01 2.213127049222542553e+00 -3.578485020618002110e+00 4.325344568106679333e+00 7.948912094056329813e+00 -1.427745500385740662e+00 -2.716303253743075796e+00 -3.072635514522210620e+00 1.949816322634494892e+00 6.842046645262133353e+00 -1.662520003716248640e+00 -4.397184141677726643e+00 5.256999205310414425e+00 -9.800943655663740373e+00 -9.110238940076413883e+00 1.397889908002820647e+00 -3.457641154917090454e+00 -9.297654629064947329e+00 -4.032918555540386585e+00 7.952988620438970813e+00 -1.208988491291580303e+01 -4.265354747728578033e+00 -4.440954483138428444e-01 -3.763602935897964574e+00 -7.365359867178951525e+00 4.311945839544229386e+00 -8.353143322167454699e+00 1.861953948126895853e+00 -4.413458839371702247e+00 -9.279561340812724879e+00 -5.524377729609962095e+00 -4.811464718145780139e+00 -8.307278135207848635e+00
9.374264197653534580e+00 -1.281537465693832090e+00 -2.051256459930164144e+00 6.138208358664789088e+00 8.477049368740046109e-01 2.071958057767753658e+00 -4.491094694685567212e+00 -1.302913938347581402e+00 9.575979857770633430e-01 -5.884262187991170734e+00 -3.579900074296356038e-01 4.054496123080477687e+00 -1.129607255457419468e+00 3.588570877402266657e+00 6.200230382421608510e+00 -3.468657414402263051e-01 -7.760728429449932797e+00 2.375214913418676410e+00 -7.431296380032450521e+00 4.111763350563809816e+00 -8.018463073246220318e+00 5.398975675485396586e+00 -7.352485303492549917e+00 -1.298183380468074688e+00 1.505169993868372913e+00 1.626032483800207373e+00 -1.627332502464309272e-01 7.915884103067488908e+00 -8.402747824493619788e+00 1.085688820195744420e+01 -1.528031591439357939e+01 9.321292768634076964e+00 -7.651852237032310100e+00 1.092603058359902768e+01 -3.339783263266728142e+00 2.533347248961080211e+00 -1.224127598979350218e+01 1.856420710788504280e+01 -2.666892765793265063e+00 1.009371648528545151e+01 -6.125344983269103594e+00 3.983938137939389890e+00 -5.962661853831177083e+00 1.044746169580879780e+01 -9.120411751762992125e+00 1.508910833078199332e+01 -1.024430271995227315e+01 4.336779460652307350e+00 -1.220273773827831931e+01 3.192644218160934244e+00
-6.135987166046833252e+00 -6.345962174174870185e+00 -8.589310878627058443e+00 -9.278032896964292675e+00 -9.232520438686476538e+00 -9.771424909777159939e+00 -1.122894152636946963e+01 -1.503702955983468925e+01 -9.145620944541379416e+00 -6.053509431313509381e+00 -6.228410621556469629e+00 -7.918927680708690353e+00 -1.794885378304628354e+00 7.680992382315610101e-01 -5.728847418008024661e+00 -7.402814009527068251e+00 -4.721204468481064787e+00 -7.328371635208671186e+00 -3.796819326652797422e+00 4.148426160017776532e+00 -5.303637702601500692e+00 -2.674333819535022805e+00 2.724646934251700792e+00 1.085457957787565775e+01 6.621635352363606231e-01 8.138854346697979580e-02 -3.463933253252189814e+00 1.374604664468182857e+00 6.036475509271693518e+00 -5.953155993090684994e+00 5.614291079644839755e+00 1.811079190634163449e+00 5.932786366012322787e+00 7.352170461689324199e+00 -1.065029487575444023e+00 1.124975814658577633e+01 5.099965585752417319e+00 -3.168688344924067479e+00 9.066445733820369668e+00 7.936289488615359211e+00 4.268499368592930665e-01 1.087701230963454435e+01 3.168477386856583422e+00 7.977341491203379320e+00 1.210171911100913889e+01 7.726839429098765422e+00 1.380888556282402568e+01 9.183991499982042228e+00 4.656080892287431716e+00 4.185349936803659077e+00
1.238740724569763785e+01 1.889115061702531051e+01 9.961338632180474661e+00 1.048171450370240088e+01 1.250838372472346194e+01 1.629946967935685720e+00 9.729169617686286742e+00 5.381523212008412216e+00 2.740606517138229670e+00 3.768294388443612863e+00 4.925494510207906629e+00 7.378111449941400224e-01 6.014427737209704361e-01 3.985348625889614027e+00 6.772704943833749880e+00 9.726393378480388208e+00 -2.309490609498946689e+00 -2.741046436438180578e+00 9.238605565737916692e+00 -2.213169561751238135e-01 -1.740120514939044849e+00 4.434596255894266648e+00 -2.251210679541799209e+00 -7.458374369425929018e+00 5.181850795908310658e+00 -2.350791172506595750e+00 -4.932956918902308807e+00 7.651131191158972999e-01 -5.992310346225698581e+00 -2.516020504109894862e-01 -4.838245841562160976e+00 -1.928597797586153462e-01 -7.454473774462684332e+00 -2.485046310521731083e+00 -7.173691385404445064e+00 4.778118196436498266e-01 -1.040656314438151320e+01 -1.558642897232296320e+00 -5.378348218655664148e+00 -3.612028359789112741e+00 -6.386565463232374285e-01 3.081700445905090291e+00 -1.275518069149377709e+01 -6.564942806902294592e+00 -9.239661047584529996e+00 -4.060543081976021540e+00 -2.526801591416244719e+00 -9.135700006130281992e+00 -8.840602625409966109e+00 -1.101858991590259507e+01
-6.389544150114908838e+00 -7.880885836260627109e+00 -1.029238533200319949e+01 -1.346465697540786799e+01 -4.421173526789399233e+00 -1.554355796529342371e+01 -6.837761452151051245e+00 -1.244081499408343561e+01 -6.281029928153465391e+00 -4.482968313916352088e+00 -2.528776271606641757e+00 -3.333695294079088711e-01 -6.967506856644629210e+00 -6.198927413156777533e+00 -4.790619075529156667e+00 -4.134583774947741652e+00 -7.693020270002186578e+00 -5.181511191178100439e+00 -7.377508559542311772e+00 -3.968603665452886897e+00 -2.968419805488038410e+00 -3.543590303714752032e+00 4.497189337212727622e+00 5.810123092554364099e+00 3.278632922963462093e+00 2.750833111607438930e+00 3.678835876506479252e+00 3.558059907964945978e+00 1.834160830016625443e+00 1.180391009566796257e+01 2.793749385472959812e+00 3.035936652562901461e+00 5.571423008552533140e+00 4.198377065001915653e+00 1.715416387747525917e+00 9.265216199900594418e-01 1.112708050671851012e+01 3.100363148984189188e+00 1.593310577009533802e+01 -3.120202069125499023e+00 6.972920126746638303e+00 1.096021875971231729e+01 9.258201720660277800e+00 1.241039283490648870e+01 2.323824591353151447e+00 6.526089186684706611e+00 1.392962978583708811e+01 1.436880018595385522e+01 1.344673989009109860e+01 1.498353524461784048e+01
-2.544357957192866504e+00 4.443304502116437682e+00 2.001061367216176112e+00 7.509123139166446137e+00 1.780930471883834798e+00 -8.117734241135432516e-01 -5.596417043830903992e+00 -5.640674131067802577e+00 -3.328897244395780497e+00 1.322351742606715952e+01 8.280339026643228628e-01 7.534242565504547073e+00 -3.427961035775490384e+00 -2.401173715495833250e+00 -9.255983201250717940e+00 7.136176539837270738e+00 -8.389511937195004876e+00 1.542363025965503809e+01 -1.239392273900327268e+01 6.520758584070259545e+00 -1.076155478196637816e+01 9.720119527256240843e+00 -7.269161128041982778e+00 8.831426192361639949e+00 -5.716020245582547510e+00 5.605112015861166697e+00 -1.518894301547396353e+00 9.592513636071110739e+00 -7.433458890467302460e+00 8.306169995351689650e+00 -1.013750900252603593e+01 7.216560287042831590e+00 -1.140107602489013061e+01 3.251255881042123264e-01 -4.432209315802312588e+00 7.654552641513582500e+00 -1.375947355854315646e+01 1.124262885564894532e+01 -3.787095572708069291e+00 1.170426800017658309e+01 -1.506750081874467284e+01 3.679763142523771791e+00 -8.302416039616991483e+00 8.582578819561531347e+00 -1.005982583252766638e+01 1.230375888528860173e+01 -5.018264836084421532e+00 -1.515021133072842474e-01 -4.350285693405577803e-01 1.217623938548282503e+01
6.428260535523282471e+00 6.940827755316025804e-01 -3.892670853650804785e-01 3.089838960661617229e+00 -2.153474287480640292e+00 7.763050504912696326e+00 -1.128488993239725957e+00 4.186573036379006574e+00 2.462418925928404612e+00 6.931269034784388161e+00 -7.608033494649648176e+00 1.624593637372951704e+01 -3.569391760712607553e+00 8.744783578626602605e-02 -1.424969748394950386e+00 5.519700220636867272e-01 -9.720842533753394576e+00 8.903527344851731584e+00 -1.247784265337723042e+01 8.276860119271336913e+00 -2.889688019306209554e+00 1.184382619001793380e+01 -1.698092537534155255e+01 1.664401924244076980e+01 -1.076311254115498173e+01 1.366960812571937112e+01 -7.086973236675325083e+00 3.544606242740556468e+00 -1.465108775299234445e+01 1.396502192829650824e+01 -1.307858068251460004e+01 7.375897729744075093e+00 -7.304073614014489735e+00 1.499720198465222687e+01 4.220222180136047996e+00 1.556062840391093971e+01 -7.659996379883917683e+00 6.197710316259390950e+00 -8.311702981724330641e+00 6.376963512224127939e+00 -9.462532870452390554e+00 1.085036007134972813e+01 -6.393791499058051997e+00 6.672149639281325761e+00 -3.409931247160740586e+00 2.118912929797212463e+00 -9.778497206192696467e+00 1.007447777185954685e+01 -1.606045639641553535e+01 -3.237291770535506430e-01
4.010906751998986053e+00 -1.216752086264814992e+01 6.927662691299532938e+00 -1.068620362785004119e+01 8.690793041681176945e+00 -1.406850881883832827e+01 3.022634652429450064e+00 -1.169986700905789689e+01 9.209993704518868896e+00 -1.390131105566997149e+01 7.019454652767226577e+00 -1.266808655632410563e+01 5.783491524671673822e+00 -1.326899097728901111e+01 1.186326787530422422e+00 -1.105429259408527720e+01 7.717956753204720854e+00 -5.563854405492757671e+00 9.456889371850172310e+00 -9.679826154159092866e+00 3.611534217416246584e+00 -1.393118391655726462e+01 3.089738418031712897e+00 -3.492163333398568881e+00 7.723228148530814074e+00 -5.424927015042613654e+00 2.487888406122763740e+00 1.667932205479483621e+00 5.775830983853398770e+00 -2.203410474904777594e+00 -2.704937739983593659e+00 -8.420266947651384726e-01 3.225701838277677425e+00 -2.365417116811429743e+00 6.125822107164170305e+00 7.883478082502404227e-01 -3.266357788261947448e+00 -6.013266070485710380e+00 -5.364456804819988101e+00 -2.850654194636117467e+00 -1.545448955014520287e+00 -2.052546178881673899e+00 -1.190324780363456014e+00 6.390367722058780231e+00 -6.295749169160291814e+00 5.728393357424348409e+00 -8.480353259932723375e+00 6.637919924794073445e+00 -1.506069856465970247e-01 -4.593380918296721127e+00
6.003544910859780259e+00 1.187533523631864041e+00 -1.785023521155493231e+00 -6.799545433535143069e+00 -1.053759133659732283e+00 2.957854941969104701e+00 -1.155483312980904564e+01 2.206524198394068215e+00 -1.625473958040668521e-01 7.940746055175329499e-01 8.177740244895921329e-01 6.998264144548331345e+00 6.102403883125421480e+00 5.982781731635704148e+00 -2.167667909479408905e+00 3.588617100177359909e+00 6.677331314791061345e+00 6.091691822771923448e+00 -3.566272266816445935e-01 8.036566317420925643e+00 -1.631092993185053519e+00 2.888331736337726774e+00 5.654122166886654810e-01 4.373297173472979082e+00 -2.294860273889074875e+00 1.339694343692650058e+01 -3.784660706045307244e+00 2.903013168777038189e+00 -2.772801120724196267e+00 1.874112620883581215e+00 -6.180036431981759115e+00 9.987526692598464706e+00 -9.398108599996326973e+00 1.180396899253231524e+01 -7.762980195052304744e+00 6.370522950853786170e+00 -4.760980953457446319e+00 1.212691452021466532e+01 2.491450099488691450e+00 1.172744671672298189e+01 -1.245183717665199907e+01 1.066230060333831986e+01 -6.120793241135386253e+00 1.326197578233843011e+01 -9.210497851540205616e+00 2.737279141518698999e+00 -4.517542584609243406e+00 1.545981599576857413e+01 -1.649474257948523714e+01 3.609500512667770167e+00
-6.564893423246272341e+00 -1.173857540237873032e+01 -1.673931334499523871e+01 -8.784172096896128323e+00 -5.441288026910163111e+00 -1.238702249891733942e+01 -1.157539220715506900e+01 -1.237800743990433894e+01 -1.195169574114219913e+01 3.443040467857670706e+00 -2.109651634889508909e+00 -5.568995580440659232e+00 -6.351764515252748211e+00 3.725500658104978768e-01 2.850066030375256965e+00 -1.084094558574161482e+01 3.585160698072199281e+00 -1.081521369864381965e+00 -1.211283806661224460e+01 5.095623804613893526e+00 -9.565273357806147736e-01 -7.089980523283687219e+00 2.581687254806865894e+00 2.544833903638507255e+00 -7.469865109690946303e-01 5.659206559504236012e+00 -3.649528722976961070e+00 1.826630282742650602e-01 2.784965358895822085e+00 9.048039903171718024e+00 -7.958049245495431023e+00 -2.369960274448505544e+00 2.134190493357496887e+00 5.119765011575818647e+00 -1.443678322372162981e+00 -2.679368628137162922e+00 7.746341692791974154e+00 -2.408251469834610248e-01 8.025048118331952196e+00 -2.545897239311191385e+00 6.187892784052361428e+00 7.838791676920593865e+00 1.121987395923676978e+01 3.861352750289578584e+00 6.344847016001882167e-01 9.952132434498313529e+00 1.196988872992713659e+01 1.404057630677670510e+01 5.118814528818968590e+00 7.778207235660439700e+00
